fix_cofs_RSS,cofs_RSS,h2_RSS,unexpl_RSS
0.0486757461835025,0.0486757461835025,0.475349027205782,1
0.0486757461835025,0.134125921402944,0.411523709838457,1
0.0486757461835025,0.175637667419987,0.428642166064522,1
0.0486757461835025,0.210091538750566,0.434713006172336,1
0.0486757461835025,0.239853537609828,0.458417107570943,1
0.0486757461835025,0.261839840656842,0.490678689752164,1
0.0486757461835025,0.298591895335223,0.46417890432766,1
0.0486757461835025,0.324104566752846,0.474373372089537,1
0.0486757461835025,0.348924305149124,0.494608713045463,1
0.0486757461835025,0.370166607519535,0.517091821286822,1
0.0486757461835025,0.370166607519535,0.517091821286816,1
0.0486757461835025,0.348924305149124,0.494608713045463,1
0.0486757461835025,0.324104566752846,0.474373372089548,1
0.0486757461835025,0.298591895335223,0.46417890432766,1
0.0486757461835025,0.273877114332036,0.433402759816889,1
0.0486757461835025,0.239853537609828,0.458417107570943,1
0.0486757461835025,0.210091538750566,0.434713006172335,1
0.0486757461835025,0.175637667419987,0.428642166064528,1
0.0486757461835025,0.134125921402944,0.411523709838459,1
0.0486757461835025,0.0486757461835027,0.475349027205788,1
