fix_cofs_RSS,cofs_RSS,h2_RSS,unexpl_RSS
0.146234636764192,0.146234636764192,0.741248794897031,1
0.146234636764192,0.195020760572793,0.727217795203476,1
0.146234636764192,0.2391709874254,0.748082095472397,1
0.146234636764192,0.263919620577924,0.763249810597981,1
0.146234636764192,0.298585725591696,0.744175362374083,1
0.146234636764192,0.323785779076302,0.75873434443009,1
0.146234636764192,0.354936353309812,0.75820332658751,1
0.146234636764192,0.374775765049563,0.782396441108107,1
0.146234636764192,0.392380266656676,0.785508005236319,1
0.146234636764192,0.412615984736578,0.796606297651266,1
0.146234636764192,0.412615984736578,0.796606297651266,1
0.146234636764192,0.392380266656676,0.785508005236319,1
0.146234636764192,0.374775765049563,0.782396441108115,1
0.146234636764192,0.354936353309812,0.758203326587524,1
0.146234636764192,0.323785779076302,0.758734344430093,1
0.146234636764192,0.298585725591696,0.744175362374083,1
0.146234636764192,0.263919620577924,0.76324981059798,1
0.146234636764192,0.2391709874254,0.748082095472398,1
0.146234636764192,0.195020760572793,0.727217795203467,1
0.146234636764192,0.146234636764192,0.741248794897036,1
