50	50
559	559
411	411
245	245
505	505
1216	1216
571	571
418	418
401	401
63	63
547	547
492	492
499	499
530	530
374	374
403	403
555	555
448	448
358	358
70	70
443	443
391	391
434	434
574	574
543	543
409	409
545	545
561	561
389	389
570	570
40	40
428	428
486	486
24	24
441	441
246	246
455	455
453	453
433	433
502	502
14	14
489	489
510	510
442	442
423	423
156	156
466	466
238	238
538	538
25	25
15	15
465	465
456	456
564	564
544	544
134	134
146	146
231	231
454	454
472	472
514	514
477	477
542	542
164	164
382	382
184	184
540	540
419	419
230	230
99	99
844	844
212	212
67	67
171	171
3	3
31	31
764	764
187	187
795	795
4	4
81	81
902	902
205	205
89	89
901	901
714	714
896	896
190	190
854	854
742	742
722	722
796	796
167	167
803	803
761	761
745	745
798	798
223	223
712	712
838	838
243	243
65	65
739	739
833	833
845	845
752	752
818	818
206	206
778	778
225	225
821	821
13	13
97	97
234	234
744	744
779	779
254	254
864	864
831	831
704	704
894	894
176	176
188	188
708	708
904	904
732	732
295	295
266	266
299	299
298	298
324	324
350	350
1224	1224
345	345
315	315
329	329
775	775
755	755
244	244
328	328
332	332
1226	1226
259	259
260	260
264	264
283	283
313	313
297	297
1254	1254
108	108
1272	1272
217	217
1292	1292
39	39
729	729
753	753
820	820
813	813
807	807
841	841
720	720
754	754
774	774
789	789
731	731
5	5
719	719
811	811
828	828
913	913
918	918
1004	1004
915	915
28	28
1001	1001
1017	1017
51	51
1102	1102
1121	1121
948	948
1033	1033
1098	1098
1041	1041
148	148
57	57
55	55
221	221
45	45
1080	1080
1044	1044
1230	1230
958	958
71	71
36	36
12	12
929	929
1109	1109
1078	1078
84	84
1115	1115
136	136
139	139
952	952
1035	1035
1073	1073
77	77
1112	1112
924	924
931	931
1015	1015
1067	1067
695	695
575	575
182	182
186	186
1051	1051
61	61
983	983
60	60
252	252
1009	1009
1052	1052
1107	1107
59	59
1081	1081
959	959
1088	1088
23	23
1048	1048
48	48
1019	1019
938	938
1068	1068
987	987
251	251
76	76
69	69
588	588
228	228
82	82
950	950
68	68
30	30
1104	1104
989	989
43	43
690	690
654	654
662	662
700	700
685	685
698	698
675	675
677	677
673	673
616	616
624	624
602	602
609	609
629	629
1137	1137
1184	1184
232	232
85	85
95	95
237	237
44	44
34	34
1197	1197
49	49
53	53
224	224
1187	1187
1153	1153
590	590
1207	1207
1232	1232
1175	1175
1198	1198
16	16
1133	1133
242	242
1130	1130
1156	1156
198	198
1132	1132
56	56
1162	1162
1155	1155
506	506
554	554
565	565
191	191
366	366
6	6
74	74
653	653
826	826
476	476
907	907
236	236
32	32
501	501
380	380
214	214
858	858
797	797
546	546
610	610
285	285
787	787
1025	1025
860	860
1145	1145
770	770
93	93
786	786
75	75
1056	1056
