fix_cofs_RSS,cofs_RSS,h2_RSS,unexpl_RSS
0.104339800917119,0.104339800917119,0.774548241489927,1
0.104339800917119,0.243919702864641,0.717027323592342,1
0.104339800917119,0.26968148132181,0.750036570393411,1
0.104339800917119,0.293511790347601,0.772557503216691,1
0.104339800917119,0.323250839857545,0.76025393393773,1
0.104339800917119,0.350729692598102,0.75565413094654,1
0.104339800917119,0.37483872630774,0.761538168266858,1
0.104339800917119,0.404844250448778,0.733683816917731,1
0.104339800917119,0.424498452307816,0.728824764886818,1
0.104339800917119,0.443417639304396,0.737152011245868,1
0.104339800917119,0.443417639304396,0.737152011245866,1
0.104339800917119,0.426445661148304,0.719225546770776,1
0.104339800917119,0.403387406144339,0.714117968773006,1
0.104339800917119,0.36915193967876,0.746767322630859,1
0.104339800917119,0.343427604023894,0.741394485835021,1
0.104339800917119,0.327617643151939,0.733205053711125,1
0.104339800917119,0.298200191602718,0.744713131379398,1
0.104339800917119,0.269681481321811,0.75003657039339,1
0.104339800917119,0.243919702864641,0.717027323592342,1
0.104339800917119,0.104339800917119,0.774548241489923,1
