fix_cofs_RSS,cofs_RSS,h2_RSS,unexpl_RSS
0.00819598374808372,0.00819598374808372,0.302869126141947,1
0.00819598374808372,0.0737850529561713,0.302273295410336,1
0.00819598374808372,0.133441258098805,0.273009657773393,1
0.00819598374808372,0.164836675361551,0.30642799798813,1
0.00819598374808372,0.201103086168356,0.3203145788067,1
0.00819598374808372,0.232279172728884,0.341428548777947,1
0.00819598374808372,0.263038397445141,0.337008334979359,1
0.00819598374808372,0.290441856878039,0.357591400865686,1
0.00819598374808372,0.316612897410295,0.326092422292768,1
0.00819598374808372,0.339298441398998,0.339328435841607,1
0.00819598374808372,0.339298441398998,0.339328435841607,1
0.00819598374808372,0.316612897410295,0.326092422292773,1
0.00819598374808372,0.292128648270105,0.294543185242131,1
0.00819598374808372,0.262115822171648,0.335935577268967,1
0.00819598374808372,0.231645373924499,0.342434865418925,1
0.00819598374808372,0.201103086168356,0.3203145788067,1
0.00819598374808372,0.164836675361551,0.30642799798813,1
0.00819598374808372,0.133441258098805,0.273009657773393,1
0.00819598374808372,0.0737850529561713,0.302273295410336,1
0.00819598374808372,0.00819598374808372,0.302869126141947,1
