fix_cofs_RSS,cofs_RSS,h2_RSS,unexpl_RSS
0.050192180935074,0.050192180935074,0.935902722333078,1
0.050192180935074,0.384781907090212,0.751310151222468,1
0.050192180935074,0.418281847195172,0.729630350535336,1
0.050192180935074,0.448626221231792,0.716730789150934,1
0.050192180935074,0.463339235127815,0.738025246773091,1
0.050192180935074,0.489853373303807,0.714846150523776,1
0.050192180935074,0.508266624670481,0.691328399514968,1
0.050192180935074,0.520711622830933,0.701957748017776,1
0.050192180935074,0.532440526892943,0.713431457303628,1
0.050192180935074,0.543572358851094,0.72700313639282,1
0.050192180935074,0.543572358851094,0.72700313639282,1
0.050192180935074,0.532440526892943,0.713431457303628,1
0.050192180935074,0.520711622830933,0.701957748017776,1
0.050192180935074,0.508266624670481,0.691328399514968,1
0.050192180935074,0.489853373303807,0.714846150523776,1
0.050192180935074,0.463339235127815,0.738025246773091,1
0.050192180935074,0.448626221231792,0.716730789150934,1
0.050192180935074,0.418281847195172,0.729630350535336,1
0.050192180935074,0.384781907090212,0.751310151222466,1
0.050192180935074,0.050192180935074,0.935902722333078,1
