fix_cofs_RSS,cofs_RSS,h2_RSS,unexpl_RSS
0.0814753738634797,0.0814753738634797,0.931406106248331,1
0.0814753738634797,0.226495767597441,0.847227697096682,1
0.0814753738634797,0.265820837699141,0.824063688857964,1
0.0814753738634797,0.296179776121552,0.817321810944593,1
0.0814753738634797,0.319583639310081,0.824646100150708,1
0.0814753738634797,0.347354856444107,0.825385814308089,1
0.0814753738634797,0.382396165039371,0.82567246587515,1
0.0814753738634797,0.403412276947025,0.843322290492232,1
0.0814753738634797,0.412490803607204,0.843526463966872,1
0.0814753738634797,0.445178494094757,0.840352422545959,1
0.0814753738634797,0.445178494094757,0.840352422545959,1
0.0814753738634797,0.412490803607204,0.843526463966872,1
0.0814753738634797,0.403412276947025,0.84332229049224,1
0.0814753738634797,0.382396165039371,0.825672465875146,1
0.0814753738634797,0.347354856444107,0.825385814308092,1
0.0814753738634797,0.319583639310081,0.824646100150707,1
0.0814753738634797,0.296179776121552,0.817321810944601,1
0.0814753738634797,0.265820837699141,0.824063688857968,1
0.0814753738634797,0.226495767597441,0.847227697096681,1
0.0814753738634797,0.0814753738634797,0.931406106248331,1
