fix_cofs_RSS,cofs_RSS,h2_RSS,unexpl_RSS
0.121266487438179,0.121266487438179,0.871363206221573,1
0.121266487438179,0.197653114501008,0.783901225662796,1
0.121266487438179,0.228350088387569,0.792653477395519,1
0.121266487438179,0.25982219069428,0.810070667738811,1
0.121266487438179,0.27894784155806,0.833746946995354,1
0.121266487438179,0.313457700742566,0.824148553650474,1
0.121266487438179,0.337335169330452,0.853630155844337,1
0.121266487438179,0.371107184499002,0.847459181625751,1
0.121266487438179,0.400994902685917,0.841726435188946,1
0.121266487438179,0.416872321245884,0.863605425547887,1
0.121266487438179,0.416872321245884,0.863605425547883,1
0.121266487438179,0.400994902685917,0.841726435188946,1
0.121266487438179,0.371107184499003,0.847459181625743,1
0.121266487438179,0.337335169330452,0.853630155844323,1
0.121266487438179,0.313457700742566,0.824148553650474,1
0.121266487438179,0.27894784155806,0.833746946995347,1
0.121266487438179,0.25982219069428,0.81007066773881,1
0.121266487438179,0.228350088387569,0.792653477395519,1
0.121266487438179,0.197653114501008,0.783901225662776,1
0.121266487438179,0.121266487438179,0.871363206221573,1
